"CustomerID","Country","TotalRevenue","TotalOrders","TotalItems","TotalProducts","AvgOrderValue","AvgItemPrice","AvgQuantityPerOrder","FirstPurchase","LastPurchase","DaysSinceFirst","DaysSinceLast","R_Score","F_Score","M_Score","Customer_Segment","IsUK"
17615,"United Kingdom",329.6,3,140,13,109.866666666667,3.91071428571429,46.6666666666667,2011-05-01,2011-08-01,222,130,2,4,2,"At Risk",1
17616,"United Kingdom",571.2,3,224,1,190.4,2.55,74.6666666666667,2010-12-07,2011-06-19,367,173,2,4,3,"At Risk",1
17618,"United Kingdom",971.58,3,331,56,323.86,4.28282051282051,110.333333333333,2010-12-12,2011-12-04,362,5,5,4,4,"Champions",1
17619,"United Kingdom",218.52,1,127,71,218.52,1.80363636363636,127,2011-01-31,2011-01-31,312,312,1,2,1,"Lost",1
17620,"United Kingdom",81.44,1,60,4,81.44,2.7575,60,2011-10-11,2011-10-11,59,59,3,2,1,"Regular",1
17621,"United Kingdom",1379.9,3,514,24,459.966666666667,3.13653846153846,171.333333333333,2010-12-20,2011-11-18,354,21,4,4,4,"Champions",1
17623,"United Kingdom",527.05,1,265,33,527.05,2.87090909090909,265,2011-11-07,2011-11-07,32,32,4,2,3,"Promising",1
17624,"United Kingdom",843.48,2,554,49,421.74,2.958,277,2011-05-05,2011-11-25,218,14,4,3,3,"Loyal Customers",1
17625,"United Kingdom",2047,4,1198,223,511.75,2.5395873015873,299.5,2011-03-27,2011-11-21,257,18,4,4,4,"Champions",1
17628,"United Kingdom",75.75,1,79,5,75.75,2.41,79,2011-09-19,2011-09-19,81,81,2,2,1,"Lost",1
17629,"United Kingdom",1814.12,8,1629,106,226.765,2.08577235772358,203.625,2010-12-15,2011-12-04,359,5,5,5,4,"Champions",1
17630,"United Kingdom",503.6,2,158,24,251.8,7.825,79,2011-04-21,2011-06-23,232,169,2,3,3,"Regular",1
17631,"United Kingdom",528.33,3,334,39,176.11,3.71282051282051,111.333333333333,2011-04-21,2011-12-08,232,1,5,4,3,"Loyal Customers",1
17633,"United Kingdom",1324.84,4,644,59,331.21,2.79742857142857,161,2011-08-11,2011-11-08,120,31,4,4,4,"Champions",1
17634,"United Kingdom",2361.97,9,840,209,262.441111111111,3.72670033670034,93.3333333333333,2011-01-06,2011-11-03,337,36,3,5,5,"Loyal Customers",1
17636,"United Kingdom",285.56,1,182,20,285.56,2.3905,182,2011-11-20,2011-11-20,19,19,4,2,2,"Promising",1
17637,"United Kingdom",547.06,2,280,35,273.53,3.43285714285714,140,2011-08-16,2011-11-08,115,31,4,3,3,"Loyal Customers",1
17639,"United Kingdom",108.5,1,49,7,108.5,5.51428571428571,49,2011-03-08,2011-03-08,276,276,1,2,1,"Lost",1
17640,"United Kingdom",621.66,1,250,5,621.66,2.566,250,2011-09-14,2011-09-14,86,86,2,2,3,"Lost",1
17642,"United Kingdom",712.29,2,474,34,356.145,2.34325,237,2011-06-16,2011-08-12,176,119,2,3,3,"Regular",1
17643,"United Kingdom",101.55,1,71,8,101.55,4.01875,71,2010-12-01,2010-12-01,373,373,1,2,1,"Lost",1
17644,"United Kingdom",2895.64,11,1793,102,263.24,2.77178343949045,163,2011-03-24,2011-12-08,260,1,5,5,5,"Champions",1
17646,"United Kingdom",1008.39,3,323,46,336.13,4.75666666666667,107.666666666667,2010-12-09,2011-05-04,365,219,1,4,4,"At Risk",1
17647,"United Kingdom",133.06,1,30,7,133.06,7.09714285714286,30,2011-10-05,2011-10-05,65,65,3,2,1,"Regular",1
17648,"United Kingdom",1797.5,4,487,81,449.375,5.53648351648352,121.75,2011-04-04,2011-10-10,249,60,3,4,4,"Loyal Customers",1
17649,"United Kingdom",868.49,1,399,52,868.49,3.58115384615385,399,2011-07-24,2011-07-24,138,138,2,2,3,"Lost",1
17650,"United Kingdom",166.08,1,150,8,166.08,1.89625,150,2011-11-18,2011-11-18,21,21,4,2,1,"Promising",1
17651,"United Kingdom",3945,10,3112,149,394.5,2.00293103448276,311.2,2011-06-15,2011-11-28,177,11,5,5,5,"Champions",1
17652,"United Kingdom",4867.72,12,2509,118,405.643333333333,3.34474903474903,209.083333333333,2011-03-03,2011-11-14,281,25,4,5,5,"Champions",1
17653,"United Kingdom",1207.56,4,1409,44,301.89,4.06909090909091,352.25,2011-08-11,2011-11-03,120,36,3,4,4,"Loyal Customers",1
17654,"United Kingdom",117.55,1,41,22,117.55,3.15681818181818,41,2011-03-07,2011-03-07,277,277,1,2,1,"Lost",1
17655,"United Kingdom",2638.94,7,1116,66,376.991428571429,4.82615384615385,159.428571428571,2010-12-08,2011-11-29,366,10,5,5,5,"Champions",1
17656,"United Kingdom",1674.69,5,1399,67,334.938,2.77256097560976,279.8,2011-08-03,2011-09-27,128,73,2,4,4,"At Risk",1
17658,"United Kingdom",595.42,2,616,17,297.71,2.56105263157895,308,2011-05-12,2011-11-14,211,25,4,3,3,"Loyal Customers",1
17659,"United Kingdom",2999.46,12,1525,127,249.955,4.04120253164557,127.083333333333,2010-12-02,2011-11-22,372,17,4,5,5,"Champions",1
17660,"United Kingdom",196,1,130,37,196,2.00377777777778,130,2011-07-21,2011-07-21,141,141,2,2,1,"Lost",1
17663,"United Kingdom",1802.91,7,797,63,257.558571428571,3.99813953488372,113.857142857143,2011-02-25,2011-11-14,287,25,4,5,4,"Champions",1
17664,"United Kingdom",604.64,2,604,41,302.32,1.91674418604651,302,2011-05-11,2011-11-21,212,18,4,3,3,"Loyal Customers",1
17666,"United Kingdom",728.16,2,596,14,364.08,1.89888888888889,298,2011-10-05,2011-12-06,65,3,5,3,3,"Loyal Customers",1
17667,"United Kingdom",2055.51,5,1033,85,411.102,3.66508620689655,206.6,2011-02-14,2011-10-04,298,66,3,4,4,"Loyal Customers",1
17668,"United Kingdom",347.75,2,93,14,173.875,7.33666666666667,46.5,2011-11-01,2011-12-08,38,1,5,3,2,"Regular",1
17669,"United Kingdom",3406.72,7,1916,45,486.674285714286,1.85764705882353,273.714285714286,2011-04-04,2011-10-28,249,42,3,5,5,"Loyal Customers",1
17670,"United Kingdom",205.7,1,110,11,205.7,2.59090909090909,110,2011-04-26,2011-04-26,227,227,1,2,1,"Lost",1
17671,"United Kingdom",1572.71,4,772,40,393.1775,3.19735849056604,193,2010-12-09,2011-11-24,365,15,4,4,4,"Champions",1
17672,"United Kingdom",3178.17,2,1690,105,1589.085,3.33181818181818,845,2011-02-03,2011-10-20,309,50,3,3,5,"Loyal Customers",1
17673,"United Kingdom",1629.12,6,1487,118,271.52,1.60339207048458,247.833333333333,2011-01-23,2011-12-08,320,1,5,5,4,"Champions",1
17674,"United Kingdom",551.04,2,672,19,275.52,0.758888888888889,336,2010-12-06,2011-09-26,368,74,2,3,3,"Regular",1
17675,"United Kingdom",20374.28,31,8360,239,657.234838709677,3.53868085106383,269.677419354839,2010-12-07,2011-12-08,367,1,5,5,5,"Champions",1
17676,"United Kingdom",1387.68,6,932,49,231.28,1.90064102564103,155.333333333333,2010-12-08,2011-12-05,366,4,5,5,4,"Champions",1
17677,"United Kingdom",16363.23,30,9775,178,545.441,2.73299342105263,325.833333333333,2010-12-06,2011-12-08,368,1,5,5,5,"Champions",1
17678,"United Kingdom",298.11,1,207,16,298.11,2.235625,207,2011-03-21,2011-03-21,263,263,1,2,2,"Lost",1
17679,"United Kingdom",1992.11,2,729,29,996.055,5.309,364.5,2011-09-15,2011-10-17,85,53,3,3,4,"Loyal Customers",1
17680,"United Kingdom",184.4,1,96,11,184.4,2.8,96,2011-11-16,2011-11-16,23,23,4,2,1,"Promising",1
17682,"United Kingdom",2474.33,6,1367,48,412.388333333333,2.40076271186441,227.833333333333,2010-12-06,2011-11-29,368,10,5,5,5,"Champions",1
17684,"United Kingdom",239.41,1,145,15,239.41,2.916,145,2011-10-27,2011-10-27,43,43,3,2,1,"Regular",1
17685,"United Kingdom",3191.53,7,1956,88,455.932857142857,2.00092307692308,279.428571428571,2010-12-02,2011-11-23,372,16,4,5,5,"Champions",1
17686,"United Kingdom",5739.46,7,2478,205,819.922857142857,3.85888111888112,354,2011-02-10,2011-12-02,302,7,5,5,5,"Champions",1
17690,"United Kingdom",4757.95,15,1773,186,317.196666666667,5.7077734375,118.2,2010-12-01,2011-11-09,373,30,4,5,5,"Champions",1
17691,"United Kingdom",290.4,2,134,18,145.2,3.40263157894737,67,2010-12-06,2010-12-16,368,358,1,3,2,"Regular",1
17692,"United Kingdom",740.94,4,672,34,185.235,1.64826086956522,168,2010-12-15,2011-08-04,359,127,2,4,3,"At Risk",1
17693,"United Kingdom",200.47,1,231,16,200.47,2.0825,231,2011-07-25,2011-07-25,137,137,2,2,1,"Lost",1
17694,"United Kingdom",283.12,1,184,15,283.12,2.60866666666667,184,2011-07-21,2011-07-21,141,141,2,2,2,"Lost",1
17695,"United Kingdom",765.34,2,779,30,382.67,1.25171428571429,389.5,2011-06-21,2011-07-31,171,131,2,3,3,"Regular",1
17696,"United Kingdom",2285.71,8,1756,78,285.71375,2.38634782608696,219.5,2010-12-10,2011-11-01,364,38,3,5,5,"Loyal Customers",1
17697,"United Kingdom",338.95,1,93,19,338.95,5.08421052631579,93,2011-04-17,2011-04-17,236,236,1,2,2,"Lost",1
17698,"United Kingdom",154.95,1,93,8,154.95,2.1375,93,2011-03-24,2011-03-24,260,260,1,2,1,"Lost",1
17700,"United Kingdom",2534.64,4,1266,116,633.66,3.16788732394366,316.5,2011-03-03,2011-11-23,281,16,4,4,5,"Champions",1
17701,"United Kingdom",417.95,1,109,24,417.95,5.75416666666667,109,2011-04-01,2011-04-01,252,252,1,2,2,"Lost",1
17702,"United Kingdom",1824.37,4,1353,58,456.0925,1.74513513513514,338.25,2011-05-17,2011-11-09,206,30,4,4,4,"Champions",1
17703,"United Kingdom",798.74,3,590,47,266.246666666667,1.64272727272727,196.666666666667,2011-07-24,2011-11-04,138,35,3,4,3,"Loyal Customers",1
17704,"United Kingdom",885.19,2,343,27,442.595,3.91870967741936,171.5,2011-04-14,2011-06-24,239,168,2,3,3,"Regular",1
17705,"United Kingdom",1823.52,9,963,63,202.613333333333,2.9873786407767,107,2011-02-11,2011-12-06,301,3,5,5,4,"Champions",1
17706,"United Kingdom",10504.49,17,3899,270,617.911176470588,4.20547120418848,229.352941176471,2010-12-08,2011-12-05,366,4,5,5,5,"Champions",1
17707,"United Kingdom",152.4,2,144,3,76.2,1.77,72,2011-01-07,2011-06-07,336,185,1,3,1,"Regular",1
17708,"United Kingdom",267.08,2,91,28,133.54,3.144,45.5,2011-01-19,2011-06-05,324,187,1,3,2,"Regular",1
17709,"United Kingdom",137.45,1,17,7,137.45,13.0071428571429,17,2011-06-23,2011-06-23,169,169,2,2,1,"Lost",1
17711,"United Kingdom",385.1,2,246,22,192.55,2.45304347826087,123,2011-02-23,2011-11-29,289,10,5,3,2,"Regular",1
17712,"United Kingdom",522.91,1,215,29,522.91,4.6651724137931,215,2011-10-26,2011-10-26,44,44,3,2,3,"Regular",1
17714,"United Kingdom",153,1,92,10,153,2.05,92,2011-01-23,2011-01-23,320,320,1,2,1,"Lost",1
17715,"United Kingdom",326.4,1,384,1,326.4,0.85,384,2011-05-23,2011-05-23,200,200,1,2,2,"Lost",1
17716,"United Kingdom",5655.99,11,3072,171,514.180909090909,2.53004081632653,279.272727272727,2011-03-17,2011-11-17,267,22,4,5,5,"Champions",1
17718,"United Kingdom",139.35,1,83,6,139.35,4.19166666666667,83,2011-04-21,2011-04-21,232,232,1,2,1,"Lost",1
17719,"United Kingdom",5396.04,15,2466,111,359.736,4.47616788321168,164.4,2011-03-29,2011-11-02,255,37,3,5,5,"Loyal Customers",1
17720,"United Kingdom",1195.94,4,576,39,298.985,5.4342,144,2010-12-07,2011-11-13,367,26,4,4,4,"Champions",1
17722,"United Kingdom",2424.04,4,1595,111,606.01,3.34547826086957,398.75,2010-12-08,2011-09-04,366,96,2,4,5,"At Risk",1
17723,"United Kingdom",3276.4,6,792,4,546.066666666667,4.07,132,2011-05-09,2011-08-04,214,127,2,5,5,"At Risk",1
17724,"United Kingdom",1033,3,300,38,344.333333333333,4.37125,100,2011-07-24,2011-09-29,138,71,3,4,4,"Loyal Customers",1
17725,"United Kingdom",3439.08,11,2162,115,312.643636363636,2.58010416666667,196.545454545455,2011-03-17,2011-11-23,267,16,4,5,5,"Champions",1
17727,"United Kingdom",1060.25,1,645,66,1060.25,3.13121212121212,645,2011-11-24,2011-11-24,15,15,4,2,4,"Promising",1
17728,"United Kingdom",2876.01,3,1469,153,958.67,3.32672727272727,489.666666666667,2011-09-14,2011-12-06,86,3,5,4,5,"Champions",1
17730,"United Kingdom",5298.48,13,3576,127,407.575384615385,1.98981651376147,275.076923076923,2011-01-17,2011-12-06,326,3,5,5,5,"Champions",1
17731,"United Kingdom",1240.11,4,493,54,310.0275,5.12746268656716,123.25,2011-06-09,2011-09-21,183,79,2,4,4,"At Risk",1
17732,"United Kingdom",303.97,1,93,18,303.97,4.94944444444444,93,2010-12-02,2010-12-02,372,372,1,2,2,"Lost",1
17733,"United Kingdom",692.19,2,463,33,346.095,2.95914285714286,231.5,2011-03-23,2011-11-01,261,38,3,3,3,"Loyal Customers",1
17734,"United Kingdom",700.63,3,422,40,233.543333333333,2.89697674418605,140.666666666667,2011-04-20,2011-10-17,233,53,3,4,3,"Loyal Customers",1
17735,"United Kingdom",13110.02,19,8439,319,690.001052631579,2.19246376811594,444.157894736842,2010-12-07,2011-12-07,367,2,5,5,5,"Champions",1
17736,"United Kingdom",377.44,3,238,24,125.813333333333,5.2212,79.3333333333333,2011-08-18,2011-11-30,113,9,5,4,2,"Regular",1
17737,"United Kingdom",168.24,2,108,8,84.12,2.414,54,2011-10-12,2011-11-30,58,9,5,3,1,"Regular",1
17738,"United Kingdom",1879.05,4,1029,89,469.7625,3.56123711340206,257.25,2011-03-02,2011-11-20,282,19,4,4,4,"Champions",1
17739,"United Kingdom",2791.35,7,861,29,398.764285714286,4.57276595744681,123,2010-12-14,2011-11-28,360,11,5,5,5,"Champions",1
17742,"United Kingdom",355.11,2,89,13,177.555,8.89533333333333,44.5,2011-01-11,2011-08-18,332,113,2,3,2,"Regular",1
17744,"United Kingdom",2322.4,6,3412,110,387.066666666667,0.894044117647059,568.666666666667,2010-12-16,2011-12-06,358,3,5,5,5,"Champions",1
17746,"United Kingdom",110.25,1,29,6,110.25,5.74166666666667,29,2011-04-13,2011-04-13,240,240,1,2,1,"Lost",1
17747,"United Kingdom",71.4,1,12,1,71.4,5.95,12,2011-08-19,2011-08-19,112,112,2,2,1,"Lost",1
17749,"United Kingdom",674.52,2,320,33,337.26,4.59171428571429,160,2011-03-28,2011-06-14,256,178,2,3,3,"Regular",1
17750,"United Kingdom",1797.57,9,3957,101,199.73,0.662331606217617,439.666666666667,2011-06-28,2011-12-04,164,5,5,5,4,"Champions",1
17752,"United Kingdom",80.64,1,192,1,80.64,0.42,192,2010-12-15,2010-12-15,359,359,1,2,1,"Lost",1
17754,"United Kingdom",1772.26,5,1869,82,354.452,0.989565217391304,373.8,2011-03-24,2011-12-09,260,0,5,4,4,"Champions",1
17757,"United Kingdom",5605.29,30,3320,275,186.843,2.74875843454791,110.666666666667,2010-12-02,2011-12-08,372,1,5,5,5,"Champions",1
17758,"United Kingdom",3456.7,8,2091,310,432.0875,2.3754854368932,261.375,2011-04-03,2011-11-20,250,19,4,5,5,"Champions",1
17759,"United Kingdom",834.99,3,708,82,278.33,2.26694736842105,236,2011-06-23,2011-11-22,169,17,4,4,3,"Loyal Customers",1
17760,"United Kingdom",287.59,2,239,25,143.795,2.2716,119.5,2010-12-01,2011-11-18,373,21,4,3,2,"Regular",1
17761,"United Kingdom",712.78,1,398,19,712.78,3.14210526315789,398,2011-11-07,2011-11-07,32,32,4,2,3,"Promising",1
17763,"United Kingdom",15,1,12,1,15,1.25,12,2011-03-21,2011-03-21,263,263,1,2,1,"Lost",1
17764,"United Kingdom",818.82,2,395,71,409.41,3.15453333333333,197.5,2011-05-12,2011-10-20,211,50,3,3,3,"Loyal Customers",1
17765,"United Kingdom",371.88,3,144,51,123.96,3.87736842105263,48,2011-03-28,2011-07-04,256,158,2,4,2,"At Risk",1
17767,"United Kingdom",271.2,1,128,21,271.2,2.79761904761905,128,2011-11-24,2011-11-24,15,15,4,2,2,"Promising",1
17768,"United Kingdom",2273.18,3,1186,77,757.726666666667,3.84685714285714,395.333333333333,2011-06-26,2011-12-01,166,8,5,4,5,"Champions",1
17769,"United Kingdom",3997.98,10,1862,200,399.798,3.06087096774194,186.2,2011-01-23,2011-11-27,320,12,5,5,5,"Champions",1
17770,"United Kingdom",1143.27,5,365,33,228.654,4.8271052631579,73,2011-03-02,2011-05-25,282,198,1,4,4,"At Risk",1
17771,"United Kingdom",245.81,2,287,51,122.905,2.24759259259259,143.5,2011-01-20,2011-10-14,323,56,3,3,1,"Regular",1
17772,"United Kingdom",182.77,2,58,50,91.385,3.32094339622641,29,2011-11-29,2011-11-29,10,10,5,3,1,"Regular",1
17774,"United Kingdom",1225.41,4,512,123,306.3525,3.34384615384615,128,2011-02-07,2011-09-04,305,96,2,4,4,"At Risk",1
17775,"United Kingdom",56.4,1,72,3,56.4,0.783333333333333,72,2011-03-30,2011-03-30,254,254,1,2,1,"Lost",1
17777,"United Kingdom",665.86,3,507,141,221.953333333333,1.64701030927835,169,2011-08-31,2011-11-15,100,24,4,4,3,"Loyal Customers",1
17779,"United Kingdom",658.57,3,397,73,219.523333333333,2.80317073170732,132.333333333333,2011-07-19,2011-11-18,143,21,4,4,3,"Loyal Customers",1
17781,"United Kingdom",188.02,2,34,12,94.01,5.55666666666667,17,2011-03-31,2011-07-03,253,159,2,3,1,"Regular",1
17783,"United Kingdom",283.47,2,354,67,141.735,1.92268656716418,177,2011-04-06,2011-09-28,247,72,2,3,2,"Regular",1
17785,"United Kingdom",131.94,1,67,13,131.94,2.56307692307692,67,2011-10-17,2011-10-17,53,53,3,2,1,"Regular",1
17786,"United Kingdom",278.74,2,200,57,139.37,2.12416666666667,100,2011-01-26,2011-09-15,317,85,2,3,2,"Regular",1
17787,"United Kingdom",1865.19,4,910,94,466.2975,2.84708955223881,227.5,2010-12-03,2011-07-10,371,152,2,4,4,"At Risk",1
17788,"United Kingdom",1117.9,2,211,3,558.95,5.42,105.5,2011-08-02,2011-09-27,129,73,2,3,4,"Regular",1
17789,"United Kingdom",225.9,1,74,14,225.9,3.97142857142857,74,2011-03-03,2011-03-03,281,281,1,2,1,"Lost",1
17790,"United Kingdom",1965.55,14,836,121,140.396428571429,3.12689473684211,59.7142857142857,2010-12-10,2011-11-13,364,26,4,5,4,"Champions",1
17791,"United Kingdom",106.1,1,46,10,106.1,2.77,46,2011-11-10,2011-11-10,29,29,4,2,1,"Promising",1
17793,"United Kingdom",323.04,1,232,49,323.04,3.76827586206897,232,2011-11-14,2011-11-14,25,25,4,2,2,"Promising",1
17795,"United Kingdom",350.39,2,341,43,175.195,1.92608695652174,170.5,2011-03-20,2011-06-13,264,179,2,3,2,"Regular",1
17796,"United Kingdom",697.9,4,178,63,174.475,4.01707317073171,44.5,2010-12-05,2011-10-30,369,40,3,4,3,"Loyal Customers",1
17797,"United Kingdom",780.43,3,498,102,260.143333333333,2.55279279279279,166,2011-06-10,2011-11-17,182,22,4,4,3,"Loyal Customers",1
17799,"United Kingdom",3055.93,10,1758,280,305.593,2.53276960784314,175.8,2010-12-13,2011-11-17,361,22,4,5,5,"Champions",1
17800,"United Kingdom",1199.01,9,736,51,133.223333333333,2.20048076923077,81.7777777777778,2011-01-09,2011-11-02,334,37,3,5,4,"Loyal Customers",1
17802,"United Kingdom",1285.04,3,752,102,428.346666666667,2.23392857142857,250.666666666667,2010-12-02,2011-09-18,372,82,2,4,4,"At Risk",1
17805,"United Kingdom",512.31,1,478,10,512.31,2.257,478,2011-09-27,2011-09-27,73,73,2,2,3,"Lost",1
17806,"United Kingdom",546.04,1,727,43,546.04,1.02116279069767,727,2011-11-28,2011-11-28,11,11,5,2,3,"Promising",1
17809,"United Kingdom",5411.91,12,2057,46,450.9925,2.90573770491803,171.416666666667,2010-12-01,2011-11-23,373,16,4,5,5,"Champions",1
17811,"United Kingdom",7837.73,39,4177,359,200.967435897436,2.72567567567568,107.102564102564,2011-01-10,2011-12-05,333,4,5,5,5,"Champions",1
17812,"United Kingdom",732.16,4,350,113,183.04,3.02964539007092,87.5,2010-12-06,2011-11-27,368,12,5,4,3,"Loyal Customers",1
17813,"United Kingdom",1770.88,5,790,297,354.176,3.36846361185984,158,2011-09-29,2011-11-25,71,14,4,4,4,"Champions",1
17816,"United Kingdom",36.56,4,30,16,9.14,1.41058823529412,7.5,2010-12-09,2011-11-03,365,36,3,4,1,"Regular",1
17817,"United Kingdom",387.68,3,67,32,129.226666666667,9.14848484848485,22.3333333333333,2011-03-07,2011-12-05,277,4,5,4,2,"Regular",1
17819,"United Kingdom",3704.87,7,1031,36,529.267142857143,4.44875,147.285714285714,2010-12-03,2011-09-29,371,71,3,5,5,"Loyal Customers",1
17824,"United Kingdom",298.4,1,408,13,298.4,1.06923076923077,408,2011-10-19,2011-10-19,51,51,3,2,2,"Regular",1
17827,"United Kingdom",1995.46,5,1247,190,399.092,2.37836363636364,249.4,2010-12-10,2011-12-04,364,5,5,4,4,"Champions",1
17828,"Malta",1820.09,4,667,54,455.0225,5.2734328358209,166.75,2011-06-08,2011-11-17,184,22,4,4,4,"Champions",0
17829,"United Arab Emirates",889.24,1,496,30,889.24,2.58566666666667,496,2011-02-14,2011-02-14,298,298,1,2,3,"Lost",0
17830,"United Kingdom",398.7,3,92,18,132.9,6.01304347826087,30.6666666666667,2011-02-24,2011-12-08,288,1,5,4,2,"Regular",1
17831,"United Kingdom",35.4,1,12,2,35.4,2.95,12,2011-11-06,2011-11-06,33,33,3,2,1,"Regular",1
17832,"United Kingdom",155.37,1,208,61,155.37,1.1116393442623,208,2011-10-21,2011-10-21,49,49,3,2,1,"Regular",1
17835,"United Kingdom",350.64,3,348,45,116.88,1.69852459016393,116,2011-11-16,2011-12-07,23,2,5,4,2,"Regular",1
17836,"United Kingdom",110.21,1,88,23,110.21,1.36583333333333,88,2011-10-23,2011-10-23,47,47,3,2,1,"Regular",1
17837,"United Kingdom",1593.38,8,518,110,199.1725,3.86544378698225,64.75,2011-06-29,2011-10-28,163,42,3,5,4,"Loyal Customers",1
17838,"United Kingdom",2779.3,5,1879,96,555.86,3.79768595041322,375.8,2010-12-02,2011-11-13,372,26,4,4,5,"Champions",1
17839,"United Kingdom",338.8,1,285,50,338.8,1.75053571428571,285,2011-10-28,2011-10-28,42,42,3,2,2,"Regular",1
17841,"United Kingdom",40991.57,124,23071,1323,330.577177419355,2.52943672741175,186.056451612903,2010-12-01,2011-12-08,373,1,5,5,5,"Champions",1
17843,"United Kingdom",205.48,1,113,36,205.48,3.20513513513513,113,2011-02-09,2011-02-09,303,303,1,2,1,"Lost",1
17844,"Canada",51.56,1,52,5,51.56,0.998,52,2011-08-25,2011-08-25,106,106,2,2,1,"Lost",0
17846,"United Kingdom",2033.1,1,1,1,2033.1,2033.1,1,2011-09-15,2011-09-15,85,85,2,2,4,"Lost",1
17848,"United Kingdom",901.2,9,398,41,100.133333333333,4.23137254901961,44.2222222222222,2010-12-16,2011-09-19,358,81,2,5,3,"At Risk",1
17849,"United Kingdom",605.8,4,114,14,151.45,10.3230769230769,28.5,2011-01-10,2011-05-05,333,218,1,4,3,"At Risk",1
17850,"United Kingdom",5391.21,34,1733,21,158.565,3.96037037037037,50.9705882352941,2010-12-01,2010-12-02,373,372,1,5,5,"At Risk",1
17852,"United Kingdom",114.34,2,53,21,57.17,2.36791666666667,26.5,2011-11-28,2011-11-28,11,11,5,3,1,"Regular",1
17854,"United Kingdom",311.26,2,84,15,155.63,3.586,42,2011-04-26,2011-06-07,227,185,1,3,2,"Regular",1
17855,"United Kingdom",208.97,1,197,17,208.97,1.76588235294118,197,2010-12-02,2010-12-02,372,372,1,2,1,"Lost",1
17856,"United Kingdom",1418.03,4,842,12,354.5075,3.55933333333333,210.5,2011-03-03,2011-12-08,281,1,5,4,4,"Champions",1
17857,"United Kingdom",26879.04,23,19256,19,1168.65391304348,10.3324074074074,837.217391304348,2010-12-09,2011-12-05,365,4,5,5,5,"Champions",1
17858,"United Kingdom",5155.66,12,2706,101,429.638333333333,5.88507537688442,225.5,2010-12-05,2011-12-04,369,5,5,5,5,"Champions",1
17859,"United Kingdom",148.21,1,127,23,148.21,1.8108,127,2011-02-08,2011-02-08,304,304,1,2,1,"Lost",1
17860,"United Kingdom",252.8,1,104,49,252.8,2.55637931034483,104,2010-12-06,2010-12-06,368,368,1,2,2,"Lost",1
17861,"United Kingdom",2100.8,8,1988,172,262.6,2.4218018018018,248.5,2011-01-24,2011-12-06,319,3,5,5,5,"Champions",1
17862,"United Kingdom",330.9,1,100,11,330.9,5.14545454545455,100,2011-01-20,2011-01-20,323,323,1,2,2,"Lost",1
17863,"United Kingdom",3160,6,2638,110,526.666666666667,1.54702702702703,439.666666666667,2010-12-05,2011-10-11,369,59,3,5,5,"Loyal Customers",1
17864,"United Kingdom",597.5,3,810,70,199.166666666667,1.80470588235294,270,2011-03-09,2011-11-27,275,12,5,4,3,"Loyal Customers",1
17865,"United Kingdom",10526.32,20,5757,191,526.316,2.76367567567568,287.85,2010-12-10,2011-11-09,364,30,4,5,5,"Champions",1
17866,"United Kingdom",329.65,1,174,9,329.65,3.4,174,2011-07-20,2011-07-20,142,142,2,2,2,"Lost",1
17867,"United Kingdom",1197.1,6,542,62,199.516666666667,2.38075949367089,90.3333333333333,2011-02-24,2011-11-09,288,30,4,5,4,"Champions",1
17869,"United Kingdom",428.18,5,111,37,85.636,6.1585,22.2,2010-12-06,2011-08-24,368,107,2,4,2,"At Risk",1
17870,"United Kingdom",1894.35,12,1401,214,157.8625,2.21451612903226,116.75,2010-12-08,2011-12-07,366,2,5,5,4,"Champions",1
17871,"United Kingdom",155.9,1,182,10,155.9,2.132,182,2011-05-19,2011-05-19,204,204,1,2,1,"Lost",1
17873,"United Kingdom",1859.16,5,1047,24,371.832,4.69022727272727,209.4,2010-12-01,2011-09-20,373,80,2,4,4,"At Risk",1
17874,"United Kingdom",683.46,6,221,37,113.91,4.0845652173913,36.8333333333333,2011-03-29,2011-06-07,255,185,1,5,3,"At Risk",1
17877,"United Kingdom",237.61,1,98,12,237.61,3.54083333333333,98,2011-06-22,2011-06-22,170,170,2,2,1,"Lost",1
17878,"United Kingdom",379.45,1,401,26,379.45,2.24615384615385,401,2011-10-27,2011-10-27,43,43,3,2,2,"Regular",1
17879,"United Kingdom",178.52,1,45,6,178.52,3.63833333333333,45,2011-06-19,2011-06-19,173,173,2,2,1,"Lost",1
17880,"United Kingdom",458.92,1,314,26,458.92,2.46153846153846,314,2010-12-10,2010-12-10,364,364,1,2,2,"Lost",1
17881,"United Kingdom",133.35,1,32,8,133.35,4.53125,32,2011-02-08,2011-02-08,304,304,1,2,1,"Lost",1
17883,"United Kingdom",671.77,4,379,133,167.9425,2.29951724137931,94.75,2011-04-07,2011-12-06,246,3,5,4,3,"Loyal Customers",1
17884,"United Kingdom",717.45,4,854,107,179.3625,1.91598290598291,213.5,2010-12-03,2011-12-06,371,3,5,4,3,"Loyal Customers",1
17885,"United Kingdom",190.19,1,167,50,190.19,2.215,167,2011-11-27,2011-11-27,12,12,5,2,1,"Promising",1
17886,"United Kingdom",899.61,3,481,93,299.87,2.98834862385321,160.333333333333,2011-04-04,2011-11-08,249,31,4,4,3,"Loyal Customers",1
17887,"United Kingdom",111.35,1,30,10,111.35,5.235,30,2011-08-02,2011-08-02,129,129,2,2,1,"Lost",1
